DATA,ID_ARTICOL,ARTICOL,CANTITATE,VAL_IESIRE_FARA_TVA,VAL_IESIRE_CU_TVA,VAL_INTRARE_FARA_TVA,TOTAL_DISCOUNT,RATA_DISCOUNT,ADAOS,STOC_INITIAL,STOC_FINAL,RUPTURA_STOC
04-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,8,531.1,632,463.6,0,0,67.5,186,178,0
04-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,0,0,0,0,0,0,0,799,799,0
04-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,4,354.62,422,292.6,0,0,62.02,284,280,0
04-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,13,497.11,591.5,432.25,0,0,64.86,388,375,0
04-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,2,141.18,168,123.5,0,0,17.68,166,164,0
04-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,9,400.84,477,350.55,0,0,50.29,277,268,0
05-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,4,342.85,408,282.9576,0,0,59.8924,799,795,0
05-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,8,531.13,632,463.6,0,0,67.53,178,170,0
05-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,7,432.35,514.5,379.05,0,0,53.3,128,121,0
05-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",12,751.27,894,655.56,0,0,95.71,144,132,0
05-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,8,356.33,424,311.6,0,0,44.73,268,260,0
05-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),4,265.55,316,231.8,0,0,33.75,76,72,0
05-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,11,502.84,598.4,559.46,149.6,0.25,-56.62,213,202,0
05-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.29,781,574.75,0,0,81.54,253,242,0
05-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,18,688.3,819,598.5,0,0,89.8,375,357,0
05-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,0,0,0,0,0,0,0,280,280,0
05-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,14,522.9,622.3,651.7,266.7,0.428571429,-128.8,172,158,0
05-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,13,975.01,1160.25,1136.2,386.75,0.333333333,-161.19,240,227,0
05-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,7,494.13,588,432.25,0,0,61.88,164,157,0
05-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,5,334.04,397.5,292.15,0,0,41.89,278,273,0
06-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,1,88.66,105.5,73.15,0,0,15.51,280,279,0
06-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,12,534.48,636,467.4,0,0,67.08,260,248,0
06-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,19,868.51,1033.6,966.34,258.4,0.25,-97.83,202,183,0
06-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.64,710,522.5,0,0,74.14,242,232,0
06-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,12,796.71,948,695.4,0,0,101.31,170,158,0
06-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,2,171.41,204,141.4788,0,0,29.9312,795,793,0
06-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,4,267.24,318,233.72,0,0,33.52,273,269,0
06-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",8,500.87,596,437.04,0,0,63.83,132,124,0
06-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,11,825.06,981.75,961.4,327.25,0.333333333,-136.34,227,216,0
06-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,14,535.36,637,465.5,0,0,69.86,357,343,0
06-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,2,123.53,147,108.3,0,0,15.23,121,119,0
06-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),10,663.91,790,579.5,0,0,84.41,72,62,0
06-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,7,261.46,311.15,325.85,133.35,0.428571429,-64.39,158,151,0
06-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,6,423.54,504,370.5,0,0,53.04,157,151,0
07-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,1,66.39,79,57.95,0,0,8.44,158,157,0
07-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,3,200.42,238.5,175.29,0,0,25.13,269,266,0
07-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,8,600,714,699.2,238,0.333333333,-99.2,216,208,0
07-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",2,125.22,149,109.26,0,0,15.96,124,122,0
07-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,13,775.63,923,679.25,0,0,96.38,232,219,0
07-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.29,220.5,162.45,0,0,22.84,119,116,0
07-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,3,211.76,252,185.25,0,0,26.51,151,148,0
07-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,8,298.8,355.6,372.4,152.4,0.428571429,-73.6,151,143,0
07-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),3,199.15,237,173.85,0,0,25.3,62,59,0
07-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,10,457.11,544,508.6,136,0.25,-51.49,183,173,0
07-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,4,178.15,212,155.8,0,0,22.35,248,244,0
07-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,0,0,0,0,0,0,0,793,793,0
07-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,3,265.96,316.5,219.45,0,0,46.51,279,276,0
07-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,9,344.15,409.5,299.25,0,0,44.9,343,334,0
08-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,4,354.59,422,292.6,0,0,61.99,276,272,0
08-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,7,464.73,553,405.65,0,0,59.08,157,150,0
08-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",4,250.39,298,218.52,0,0,31.87,122,118,0
08-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,14,522.96,622.3,651.7,266.7,0.428571429,-128.74,143,129,0
08-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,3,133.62,159,116.85,0,0,16.77,244,241,0
08-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,2,171.42,204,141.4788,0,0,29.9412,793,791,0
08-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,2,141.2,168,123.5,0,0,17.7,148,146,0
08-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.78,158,115.9,0,0,16.88,59,57,0
08-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,7,432.31,514.5,379.05,0,0,53.26,116,109,0
08-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,894.97,1065,783.75,0,0,111.22,219,204,0
08-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,7,319.99,380.8,356.02,95.2,0.25,-36.03,173,166,0
08-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,12,458.86,546,399,0,0,59.86,334,322,0
08-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,17,1274.96,1517.25,1485.8,505.75,0.333333333,-210.84,208,191,0
08-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,2,133.62,159,116.86,0,0,16.76,266,264,0
09-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),8,531.13,632,463.6,0,0,67.53,57,49,0
09-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,5,331.96,395,289.75,0,0,42.21,150,190,0
09-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,7,261.47,311.15,325.85,133.35,0.428571429,-64.38,129,262,0
09-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,2,171.42,204,141.4788,0,0,29.9412,791,789,0
09-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,5,222.7,265,194.75,0,0,27.95,241,236,0
09-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,2,177.3,211,146.3,0,0,31,272,270,0
09-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,2,133.62,159,116.86,0,0,16.76,264,262,0
09-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,3,211.76,252,185.25,0,0,26.51,146,143,0
09-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,5,228.56,272,254.3,68,0.25,-25.74,166,211,0
09-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,417.63,497,365.75,0,0,51.88,204,197,0
09-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,9,674.98,803.25,786.6,267.75,0.333333333,-111.62,191,282,0
09-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",9,563.45,670.5,491.67,0,0,71.78,118,229,0
09-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,18,688.29,819,598.5,0,0,89.79,322,376,0
09-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,2,123.52,147,108.3,0,0,15.22,109,107,0
10-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,3,211.78,252,185.25,0,0,26.53,143,140,0
10-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,4,224,266.56,233.72,51.44,0.192977191,-9.72,262,258,0
10-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,4,247.04,294,216.6,0,0,30.44,107,103,0
10-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,9,344.16,409.5,299.25,0,0,44.91,376,367,0
10-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,14,639.96,761.6,699.3,190.4,0.25,-59.34,211,197,0
10-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,3,215.55,256.5,219.45,60,0.233918129,-3.9,270,267,0
10-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,4,178.15,212,155.8,0,0,22.35,236,232,0
10-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),3,199.18,237,173.85,0,0,25.33,49,46,0
10-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",14,641.16,763,764.82,280,0.366972477,-123.66,229,215,0
10-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,8,298.82,355.6,372.4,152.4,0.428571429,-73.58,262,254,0
10-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.61,710,522.5,0,0,74.11,197,187,0
10-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,8,531.13,632,463.6,0,0,67.53,190,182,0
10-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,13,975.01,1160.25,1136.2,386.75,0.333333333,-161.19,282,269,0
10-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,1,68.91,82,70.7394,20,0.243902439,-1.8294,789,788,0
11-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),3,199.15,237,173.85,0,0,25.3,46,43,0
11-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,1,68.9,82,70.7394,20,0.243902439,-1.8394,788,787,0
11-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,14,639.97,761.6,698.32,190.4,0.25,-58.35,197,183,0
11-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,7,464.73,553,405.65,0,0,59.08,182,175,0
11-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.28,220.5,162.45,0,0,22.83,103,100,0
11-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,4,282.36,336,247,0,0,35.36,140,136,0
11-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,21,803.05,955.5,698.25,0,0,104.8,367,346,0
11-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,10,373.49,444.5,465.5,190.5,0.428571429,-92.01,254,244,0
11-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,13,975.04,1160.25,1136.2,386.75,0.333333333,-161.16,269,256,0
11-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,13,775.64,923,679.25,0,0,96.39,187,174,0
11-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,6,431.07,513,438.9,120,0.233918129,-7.83,267,261,0
11-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,4,178.16,212,155.8,0,0,22.36,232,228,0
11-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",11,503.8,599.5,600.93,220,0.366972477,-97.13,215,204,0
11-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,4,200,238,233.72,80,0.336134454,-33.72,258,254,0
12-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,15,560.28,666.75,698.25,285.75,0.428571429,-137.97,244,229,0
12-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",14,641.2,763,764.82,280,0.366972477,-123.62,204,190,0
12-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,7,359.68,428.02,409.01,128.48,0.300172889,-49.33,254,247,0
12-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,14,639.96,761.6,698.32,190.4,0.25,-58.36,183,169,0
12-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,6,413.45,492,424.4364,120,0.243902439,-10.9864,787,781,0
12-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.78,158,115.9,0,0,16.88,43,41,0
12-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,9,555.85,661.5,487.35,0,0,68.5,100,91,0
12-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,4,287.4,342,292.6,80,0.233918129,-5.2,261,257,0
12-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,16,1199.94,1428,1398.4,476,0.333333333,-198.46,256,240,0
12-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,7,311.77,371,272.65,0,0,39.12,228,221,0
12-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,18,688.31,819,598.5,0,0,89.81,346,328,0
12-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,10,663.92,790,579.5,0,0,84.42,175,165,0
12-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,6,423.53,504,370.5,0,0,53.03,136,130,0
12-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,14,835.28,994,731.5,0,0,103.78,174,160,0
13-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,1,68.9,82,70.7394,20,0.243902439,-1.8394,781,780,0
13-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,7,432.3,514.5,379.05,0,0,53.25,91,84,0
13-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,715.95,852,627,0,0,88.95,160,148,0
13-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),4,265.52,316,231.8,0,0,33.72,41,37,0
13-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,21,959.97,1142.4,1047.48,285.6,0.25,-87.51,169,148,0
13-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,18,688.3,819,598.5,0,0,89.8,328,310,0
13-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,5,222.7,265,194.75,0,0,27.95,221,216,0
13-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,5,269.32,320.49,292.15,77.01,0.240288309,-22.83,247,242,0
13-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,13,974.99,1160.25,1136.2,386.75,0.333333333,-161.21,240,227,0
13-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,7,511.54,608.71,512.05,129.79,0.213221403,-0.51,257,250,0
13-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,12,796.66,948,695.4,0,0,101.26,165,153,0
13-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,7,494.11,588,432.25,0,0,61.86,130,123,0
13-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",10,458,545,546.3,200,0.366972477,-88.3,190,180,0
13-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,8,298.8,355.6,372.4,152.4,0.428571429,-73.6,229,221,0
14-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,4,212.71,253.13,233.72,64.87,0.256271481,-21.01,242,238,0
14-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",9,412.18,490.5,491.67,180,0.366972477,-79.49,180,171,0
14-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,13,975,1160.25,1136.2,386.75,0.333333333,-161.2,227,214,0
14-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,3,206.73,246,212.2182,60,0.243902439,-5.4882,780,777,0
14-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,5,352.93,420,308.75,0,0,44.18,123,118,0
14-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.77,158,115.9,0,0,16.87,37,35,0
14-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,5,222.7,265,194.75,0,0,27.95,216,211,0
14-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,19,1261.4,1501,1101.05,0,0,160.35,153,134,0
14-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,5,308.81,367.5,270.75,0,0,38.06,84,79,0
14-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,596.62,710,522.5,0,0,74.12,148,138,0
14-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,17,650.07,773.5,565.25,0,0,84.82,310,293,0
14-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,13,594.26,707.2,648.44,176.8,0.25,-54.18,148,135,0
14-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,4,297.91,354.52,292.6,67.48,0.190341871,5.31,250,246,0
14-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,11,410.86,488.95,512.05,209.55,0.428571429,-101.19,221,210,0
15-Apr-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,17,777.08,924.8,847.96,231.2,0.25,-70.88,135,118,0
15-Apr-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,6,447.47,532.51,438.9,100.49,0.188710071,8.57,246,240,0
15-Apr-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,11,730.29,869,637.45,0,0,92.84,134,123,0
15-Apr-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,2,137.82,164,141.4788,40,0.243902439,-3.6588,777,775,0
15-Apr-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.29,220.5,162.45,0,0,22.84,79,76,0
15-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,20,747.01,889,931,381,0.428571429,-183.99,210,190,0
15-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",12,575.09,684.32,655.56,209.68,0.30640636,-80.47,171,159,0
15-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.79,158,115.9,0,0,16.89,35,33,0
15-Apr-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,8,400,476,467.44,160,0.336134454,-67.44,238,230,0
15-Apr-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,4,282.36,336,247,0,0,35.36,118,114,0
15-Apr-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,20,1500.02,1785,1748,595,0.333333333,-247.98,214,194,0
15-Apr-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,9,400.81,477,350.55,0,0,50.26,211,202,0
15-Apr-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,10,382.39,455,332.5,0,0,49.89,293,283,0
15-Apr-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,656.28,781,574.75,0,0,81.53,138,127,0
16-Apr-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,17,634.96,755.65,791.35,323.85,0.428571429,-156.39,190,245,0
16-Apr-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.78,158,115.9,0,0,16.88,33,43,0
16-Apr-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",13,620.57,738.5,710.19,230,0.311442112,-89.62,159,212,0
